direction,open_time,entry_price,initial_stop_loss,stop_loss,tp1,tp2,tp3,risk_percent,score,reasons,nearest_high_above,nearest_high_below,nearest_low_above,nearest_low_below,breakeven_active,breakeven_time,tp1_hit,tp1_time,tp2_hit,tp2_time,tp3_hit,tp3_time,max_profit_lock_level,candles_in_trade,close_time,close_price,close_reason,rr,result_percent,balance_before,balance_after
BUY,2025-02-17 13:15:00+00:00,2899.26,2888.05,2888.05,2910.4700000000003,2921.6800000000003,2932.8900000000003,1.0,75,"['H4 bullish context', 'H1 bullish trend', 'H1 bullish structure', 'Distance filter OK']",SWING_HIGH price=2905.16 zone=(2905.16-2905.16) touches=1 strength=1,SWING_HIGH price=2900.82 zone=(2900.82-2900.82) touches=1 strength=1,SWING_LOW price=2904.67 zone=(2904.67-2904.67) touches=1 strength=1,SWING_LOW price=2896.68 zone=(2896.68-2896.68) touches=1 strength=1,False,,False,,False,,False,,0,4,2025-02-17 14:15:00+00:00,2897.12,EXIT SIGNAL,-0.19090098126675473,-0.19090098126675473,2696.221990509799,2691.074876272786
BUY,2025-02-17 15:45:00+00:00,2896.41,2888.05,2888.05,2904.7699999999995,2913.129999999999,2921.489999999999,1.0,75,"['H4 bullish context', 'H1 bullish trend', 'H1 bullish structure', 'Distance filter OK']",SWING_HIGH price=2900.82 zone=(2900.82-2900.82) touches=1 strength=1,SWING_HIGH price=2895.71 zone=(2895.71-2895.71) touches=1 strength=1,SWING_LOW price=2896.68 zone=(2896.68-2896.68) touches=1 strength=1,SWING_LOW price=2896.51 zone=(2896.51-2896.51) touches=1 strength=1,False,,False,,False,,False,,0,3,2025-02-17 16:30:00+00:00,2899.75,EXIT SIGNAL,0.39952153110051153,0.39952153110051153,2691.074876272786,2701.8262998215323
BUY,2025-02-17 16:45:00+00:00,2899.75,2895.3,2895.3,2904.2,2908.6499999999996,2913.0999999999995,1.0,75,"['H4 bullish context', 'H1 bullish trend', 'H1 bullish structure', 'Distance filter OK']",SWING_HIGH price=2905.16 zone=(2905.16-2905.16) touches=1 strength=1,SWING_HIGH price=2900.82 zone=(2900.82-2900.82) touches=1 strength=1,SWING_LOW price=2904.67 zone=(2904.67-2904.67) touches=1 strength=1,SWING_LOW price=2896.68 zone=(2896.68-2896.68) touches=1 strength=1,False,,False,,False,,False,,0,8,2025-02-17 18:45:00+00:00,2899.07,EXIT SIGNAL,-0.15280898876401441,-0.15280898876401441,2701.8262998215323,2697.6976663746145
BUY,2025-02-18 05:30:00+00:00,2909.18,2891.85,2909.18,2926.5099999999998,2943.8399999999997,2961.1699999999996,1.0,75,"['H4 bullish context', 'H1 bullish trend', 'M15 bullish timing']",SWING_HIGH price=2909.04 zone=(2909.04-2909.04) touches=1 strength=1,SWING_HIGH price=2908.51 zone=(2908.51-2908.51) touches=1 strength=1,SWING_LOW price=2909.36 zone=(2909.36-2909.36) touches=1 strength=1,SWING_LOW price=2905.80 zone=(2905.80-2905.80) touches=1 strength=1,True,2025-02-18 16:45:00+00:00,True,2025-02-18 16:45:00+00:00,False,,False,,0,90,2025-02-19 05:00:00+00:00,2928.62,EXIT SIGNAL,1.121754183496834,1.121754183496834,2697.6976663746145,2727.959202805268
BUY,2025-02-19 05:45:00+00:00,2930.04,2907.06,2907.06,2953.02,2976.0,2998.98,1.0,75,"['H4 bullish context', 'H1 bullish trend', 'H1 bullish structure', 'Distance filter OK']",SWING_HIGH price=2929.37 zone=(2929.37-2929.37) touches=1 strength=1,SWING_HIGH price=2922.82 zone=(2922.82-2922.82) touches=1 strength=1,None,SWING_LOW price=2923.15 zone=(2923.15-2923.15) touches=1 strength=1,False,,False,,False,,False,,0,3,2025-02-19 06:30:00+00:00,2928.83,EXIT SIGNAL,-0.05265448215840015,-0.05265448215840015,2727.959202805268,2726.5228100135387
BUY,2025-02-19 07:15:00+00:00,2928.75,2924.17,2937.91,2933.33,2937.91,2942.49,1.0,75,"['H4 bullish context', 'H1 bullish trend', 'H1 bullish structure', 'Distance filter OK']",SWING_HIGH price=2934.01 zone=(2934.01-2934.01) touches=1 strength=1,SWING_HIGH price=2929.37 zone=(2929.37-2929.37) touches=1 strength=1,None,SWING_LOW price=2924.17 zone=(2924.17-2924.17) touches=1 strength=1,True,2025-02-19 07:45:00+00:00,True,2025-02-19 07:45:00+00:00,True,2025-02-19 10:15:00+00:00,True,2025-02-19 11:15:00+00:00,2,26,2025-02-19 13:45:00+00:00,2937.91,PROFIT LOCK TP2,2.0,2.0,2726.5228100135387,2781.0532662138094
BUY,2025-02-19 14:15:00+00:00,2934.68,2924.17,2924.17,2945.1899999999996,2955.6999999999994,2966.209999999999,1.0,75,"['H4 bullish context', 'H1 bullish trend', 'H1 bullish structure', 'Distance filter OK']",SWING_HIGH price=2934.01 zone=(2934.01-2934.01) touches=1 strength=1,SWING_HIGH price=2929.37 zone=(2929.37-2929.37) touches=1 strength=1,None,SWING_LOW price=2924.17 zone=(2924.17-2924.17) touches=1 strength=1,False,,False,,False,,False,,0,3,2025-02-19 15:00:00+00:00,2940.3,EXIT SIGNAL,0.5347288296860583,0.5347288296860583,2781.0532662138094,2795.9243597971804
BUY,2025-02-19 15:15:00+00:00,2940.3,2924.17,2924.17,2956.4300000000003,2972.5600000000004,2988.6900000000005,1.0,75,"['H4 bullish context', 'H1 bullish trend', 'H1 bullish structure', 'Distance filter OK']",SWING_HIGH price=2937.10 zone=(2937.10-2937.10) touches=1 strength=1,SWING_HIGH price=2934.01 zone=(2934.01-2934.01) touches=1 strength=1,None,SWING_LOW price=2924.17 zone=(2924.17-2924.17) touches=1 strength=1,False,,False,,False,,False,,0,5,2025-02-19 16:30:00+00:00,2936.33,EXIT SIGNAL,-0.24612523248606497,-0.24612523248606497,2795.9243597971804,2789.0428844664953
BUY,2025-02-19 17:15:00+00:00,2935.75,2924.17,2924.17,2947.33,2958.91,2970.49,1.0,75,"['H4 bullish context', 'H1 bullish trend', 'H1 bullish structure', 'Distance filter OK']",SWING_HIGH price=2929.37 zone=(2929.37-2929.37) touches=1 strength=1,SWING_HIGH price=2922.82 zone=(2922.82-2922.82) touches=1 strength=1,None,SWING_LOW price=2924.17 zone=(2924.17-2924.17) touches=1 strength=1,False,,False,,False,,False,,0,3,2025-02-19 18:00:00+00:00,2924.17,STOP LOSS,-1.0,-1.0,2789.0428844664953,2761.15245562183
BUY,2025-02-19 20:45:00+00:00,2925.06,2924.17,2924.17,2925.95,2926.8399999999997,2927.7299999999996,1.0,75,"['H4 bullish context', 'H1 bullish trend', 'H1 bullish structure', 'Distance filter OK']",SWING_HIGH price=2934.01 zone=(2934.01-2934.01) touches=1 strength=1,SWING_HIGH price=2922.82 zone=(2922.82-2922.82) touches=1 strength=1,None,SWING_LOW price=2924.17 zone=(2924.17-2924.17) touches=1 strength=1,False,,False,,False,,False,,0,1,2025-02-19 21:00:00+00:00,2924.17,STOP LOSS,-1.0,-1.0,2761.15245562183,2733.540931065612
BUY,2025-02-19 21:15:00+00:00,2927.06,2924.17,2932.8399999999997,2929.95,2932.8399999999997,2935.7299999999996,1.0,75,"['H4 bullish context', 'H1 bullish trend', 'H1 bullish structure', 'Distance filter OK']",SWING_HIGH price=2934.01 zone=(2934.01-2934.01) touches=1 strength=1,SWING_HIGH price=2922.82 zone=(2922.82-2922.82) touches=1 strength=1,None,SWING_LOW price=2924.17 zone=(2924.17-2924.17) touches=1 strength=1,True,2025-02-19 21:45:00+00:00,True,2025-02-19 21:45:00+00:00,True,2025-02-19 22:00:00+00:00,True,2025-02-19 22:30:00+00:00,2,6,2025-02-19 22:45:00+00:00,2932.8399999999997,PROFIT LOCK TP2,2.0,2.0,2733.540931065612,2788.211749686924
BUY,2025-02-19 23:15:00+00:00,2936.77,2918.74,2936.77,2954.8,2972.8300000000004,2990.8600000000006,1.0,90,"['H4 bullish context', 'H1 bullish trend', 'M15 bullish timing', 'Distance filter OK']",SWING_HIGH price=2934.01 zone=(2934.01-2934.01) touches=1 strength=1,SWING_HIGH price=2922.82 zone=(2922.82-2922.82) touches=1 strength=1,None,SWING_LOW price=2924.17 zone=(2924.17-2924.17) touches=1 strength=1,True,2025-02-20 10:15:00+00:00,True,2025-02-20 10:15:00+00:00,False,,False,,0,57,2025-02-20 14:30:00+00:00,2944.37,EXIT SIGNAL,0.42151968940653495,0.42151968940653495,2788.211749686924,2799.964611194201
BUY,2025-02-20 15:15:00+00:00,2943.46,2934.0,2934.0,2952.92,2962.38,2971.84,1.0,75,"['H4 bullish context', 'H1 bullish trend', 'H1 bullish structure', 'Distance filter OK']",SWING_HIGH price=2937.10 zone=(2937.10-2937.10) touches=1 strength=1,SWING_HIGH price=2934.01 zone=(2934.01-2934.01) touches=1 strength=1,None,SWING_LOW price=2934.00 zone=(2934.00-2934.00) touches=1 strength=1,False,,False,,False,,False,,0,2,2025-02-20 15:45:00+00:00,2934.0,STOP LOSS,-1.0,-1.0,2799.964611194201,2771.964965082259
BUY,2025-02-20 16:45:00+00:00,2939.52,2934.0,2934.0,2945.04,2950.56,2956.08,1.0,75,"['H4 bullish context', 'H1 bullish trend', 'H1 bullish structure', 'Distance filter OK']",SWING_HIGH price=2937.10 zone=(2937.10-2937.10) touches=1 strength=1,SWING_HIGH price=2934.01 zone=(2934.01-2934.01) touches=1 strength=1,None,SWING_LOW price=2934.00 zone=(2934.00-2934.00) touches=1 strength=1,False,,False,,False,,False,,0,1,2025-02-20 17:00:00+00:00,2934.0,STOP LOSS,-1.0,-1.0,2771.964965082259,2744.245315431436
BUY,2025-02-20 17:15:00+00:00,2934.46,2934.0,2934.0,2934.92,2935.38,2935.84,1.0,75,"['H4 bullish context', 'H1 bullish trend', 'H1 bullish structure', 'Distance filter OK']",SWING_HIGH price=2939.65 zone=(2939.65-2939.65) touches=1 strength=1,SWING_HIGH price=2937.10 zone=(2937.10-2937.10) touches=1 strength=1,None,SWING_LOW price=2934.00 zone=(2934.00-2934.00) touches=1 strength=1,False,,False,,False,,False,,0,1,2025-02-20 17:30:00+00:00,2934.0,STOP LOSS,-1.0,-1.0,2744.245315431436,2716.8028622771217
BUY,2025-02-20 18:30:00+00:00,2943.05,2924.26,2924.26,2961.84,2980.63,2999.42,1.0,90,"['H4 bullish context', 'H1 bullish trend', 'M15 bullish timing', 'Distance filter OK']",SWING_HIGH price=2947.18 zone=(2947.18-2947.18) touches=1 strength=1,SWING_HIGH price=2940.15 zone=(2940.15-2940.15) touches=1 strength=1,None,SWING_LOW price=2934.00 zone=(2934.00-2934.00) touches=1 strength=1,False,,False,,False,,False,,0,13,2025-02-20 21:45:00+00:00,2937.97,EXIT SIGNAL,-0.2703565726450448,-0.2703565726450448,2716.8028622771217,2709.4578071731466
BUY,2025-02-21 01:45:00+00:00,2942.4,2933.73,2933.73,2951.07,2959.7400000000002,2968.4100000000003,1.0,90,"['H4 bullish context', 'H1 bullish trend', 'M15 bullish timing', 'Distance filter OK']",SWING_HIGH price=2947.05 zone=(2947.05-2947.05) touches=1 strength=1,SWING_HIGH price=2940.15 zone=(2940.15-2940.15) touches=1 strength=1,None,SWING_LOW price=2934.00 zone=(2934.00-2934.00) touches=1 strength=1,False,,False,,False,,False,,0,8,2025-02-21 03:45:00+00:00,2933.73,STOP LOSS,-1.0,-1.0,2709.4578071731466,2682.363229101415
BUY,2025-02-21 13:15:00+00:00,2934.36,2916.77,2916.77,2951.9500000000003,2969.5400000000004,2987.1300000000006,1.0,90,"['H4 bullish context', 'H1 bullish trend', 'M15 bullish timing', 'Distance filter OK']",SWING_HIGH price=2934.01 zone=(2934.01-2934.01) touches=1 strength=1,SWING_HIGH price=2922.82 zone=(2922.82-2922.82) touches=1 strength=1,SWING_LOW price=2933.73 zone=(2933.73-2933.73) touches=1 strength=1,SWING_LOW price=2926.39 zone=(2926.39-2926.39) touches=1 strength=1,False,,False,,False,,False,,0,16,2025-02-21 17:15:00+00:00,2925.51,EXIT SIGNAL,-0.5031267765775915,-0.5031267765775915,2682.363229101415,2668.8675414507347
BUY,2025-02-21 23:45:00+00:00,2937.67,2921.81,2921.81,2953.53,2969.3900000000003,2985.2500000000005,1.0,75,"['H4 bullish context', 'H1 bullish trend', 'H1 bullish structure', 'Distance filter OK']",SWING_HIGH price=2937.10 zone=(2937.10-2937.10) touches=1 strength=1,SWING_HIGH price=2936.17 zone=(2936.17-2936.17) touches=1 strength=1,None,SWING_LOW price=2934.00 zone=(2934.00-2934.00) touches=1 strength=1,False,,False,,False,,False,,0,8,2025-02-24 02:45:00+00:00,2930.23,EXIT SIGNAL,-0.469104665825977,-0.469104665825977,2668.8675414507347,2656.347759289074
BUY,2025-02-24 07:15:00+00:00,2941.12,2921.43,2921.43,2960.81,2980.5,3000.19,1.0,90,"['H4 bullish context', 'H1 bullish trend', 'M15 bullish timing', 'Distance filter OK']",SWING_HIGH price=2937.10 zone=(2937.10-2937.10) touches=1 strength=1,SWING_HIGH price=2936.17 zone=(2936.17-2936.17) touches=1 strength=1,None,SWING_LOW price=2934.00 zone=(2934.00-2934.00) touches=1 strength=1,False,,False,,False,,False,,0,3,2025-02-24 08:00:00+00:00,2938.23,EXIT SIGNAL,-0.14677501269679352,-0.14677501269679352,2656.347759289074,2652.448904528106
BUY,2025-02-24 12:30:00+00:00,2942.27,2935.44,2935.44,2949.1,2955.93,2962.7599999999998,1.0,75,"['H4 bullish context', 'H1 bullish trend', 'H1 bullish structure', 'Distance filter OK']",SWING_HIGH price=2939.07 zone=(2939.07-2939.07) touches=1 strength=1,SWING_HIGH price=2937.10 zone=(2937.10-2937.10) touches=1 strength=1,None,SWING_LOW price=2935.44 zone=(2935.44-2935.44) touches=1 strength=1,False,,False,,False,,False,,0,1,2025-02-24 12:45:00+00:00,2935.44,STOP LOSS,-1.0,-1.0,2652.448904528106,2625.924415482825
BUY,2025-02-24 13:15:00+00:00,2938.85,2935.44,2945.6699999999996,2942.2599999999998,2945.6699999999996,2949.0799999999995,1.0,75,"['H4 bullish context', 'H1 bullish trend', 'H1 bullish structure', 'Distance filter OK']",SWING_HIGH price=2948.85 zone=(2948.85-2948.85) touches=1 strength=1,SWING_HIGH price=2947.18 zone=(2947.18-2947.18) touches=1 strength=1,None,SWING_LOW price=2935.44 zone=(2935.44-2935.44) touches=1 strength=1,True,2025-02-24 13:30:00+00:00,True,2025-02-24 13:30:00+00:00,True,2025-02-24 13:45:00+00:00,True,2025-02-24 14:00:00+00:00,2,5,2025-02-24 14:30:00+00:00,2945.6699999999996,PROFIT LOCK TP2,2.0,2.0,2625.924415482825,2678.442903792482
BUY,2025-02-24 15:15:00+00:00,2950.62,2934.59,2934.59,2966.6499999999996,2982.6799999999994,2998.709999999999,1.0,90,"['H4 bullish context', 'H1 bullish trend', 'M15 bullish timing', 'Distance filter OK']",SWING_HIGH price=2955.04 zone=(2955.04-2955.04) touches=1 strength=1,SWING_HIGH price=2949.79 zone=(2949.79-2949.79) touches=1 strength=1,None,SWING_LOW price=2935.44 zone=(2935.44-2935.44) touches=1 strength=1,False,,False,,False,,False,,0,6,2025-02-24 16:45:00+00:00,2939.02,EXIT SIGNAL,-0.7236431690580221,-0.7236431690580221,2678.442903792482,2659.0605346820685
BUY,2025-02-24 21:15:00+00:00,2949.89,2930.82,2930.82,2968.9599999999996,2988.0299999999993,3007.099999999999,1.0,90,"['H4 bullish context', 'H1 bullish trend', 'M15 bullish timing', 'Distance filter OK']",SWING_HIGH price=2949.79 zone=(2949.79-2949.79) touches=1 strength=1,SWING_HIGH price=2948.85 zone=(2948.85-2948.85) touches=1 strength=1,None,SWING_LOW price=2935.44 zone=(2935.44-2935.44) touches=1 strength=1,False,,False,,False,,False,,0,29,2025-02-25 05:30:00+00:00,2943.04,EXIT SIGNAL,-0.359202936549555,-0.359202936549555,2659.0605346820685,2649.5091111568604
BUY,2025-02-25 11:45:00+00:00,2942.12,2930.82,2930.82,2953.4199999999996,2964.7199999999993,2976.019999999999,1.0,90,"['H4 bullish context', 'H1 bullish trend', 'M15 bullish timing', 'Distance filter OK']",SWING_HIGH price=2939.07 zone=(2939.07-2939.07) touches=1 strength=1,SWING_HIGH price=2937.10 zone=(2937.10-2937.10) touches=1 strength=1,None,SWING_LOW price=2935.44 zone=(2935.44-2935.44) touches=1 strength=1,False,,False,,False,,False,,0,11,2025-02-25 14:30:00+00:00,2930.82,STOP LOSS,-1.0,-1.0,2649.5091111568604,2623.0140200452915
BUY,2025-02-25 16:15:00+00:00,2939.91,2923.97,2923.97,2955.85,2971.79,2987.73,1.0,90,"['H4 bullish context', 'H1 bullish trend', 'M15 bullish timing', 'Distance filter OK']",SWING_HIGH price=2936.17 zone=(2936.17-2936.17) touches=1 strength=1,SWING_HIGH price=2915.45 zone=(2915.45-2915.45) touches=1 strength=1,SWING_LOW price=2933.73 zone=(2933.73-2933.73) touches=1 strength=1,SWING_LOW price=2930.82 zone=(2930.82-2930.82) touches=1 strength=1,False,,False,,False,,False,,0,4,2025-02-25 17:15:00+00:00,2923.97,STOP LOSS,-1.0,-1.0,2623.0140200452915,2596.783879844839
BUY,2025-02-26 02:00:00+00:00,2918.61,2888.19,2888.19,2949.03,2979.4500000000003,3009.8700000000003,1.0,90,"['H4 bullish context', 'H1 bullish trend', 'M15 bullish timing', 'Distance filter OK']",SWING_HIGH price=2936.17 zone=(2936.17-2936.17) touches=1 strength=1,SWING_HIGH price=2915.45 zone=(2915.45-2915.45) touches=1 strength=1,SWING_LOW price=2918.74 zone=(2918.74-2918.74) touches=1 strength=1,SWING_LOW price=2916.77 zone=(2916.77-2916.77) touches=1 strength=1,False,,False,,False,,False,,0,10,2025-02-26 04:30:00+00:00,2917.75,EXIT SIGNAL,-0.028270874424724698,-0.028270874424724698,2596.783879844839,2596.049746335086
BUY,2025-02-26 11:00:00+00:00,2917.8,2888.19,2888.19,2947.4100000000003,2977.0200000000004,3006.6300000000006,1.0,90,"['H4 bullish context', 'H1 bullish trend', 'M15 bullish timing', 'Distance filter OK']",SWING_HIGH price=2930.01 zone=(2930.01-2930.01) touches=1 strength=1,SWING_HIGH price=2915.45 zone=(2915.45-2915.45) touches=1 strength=1,SWING_LOW price=2918.74 zone=(2918.74-2918.74) touches=1 strength=1,SWING_LOW price=2916.77 zone=(2916.77-2916.77) touches=1 strength=1,False,,False,,False,,False,,0,14,2025-02-26 14:30:00+00:00,2912.97,EXIT SIGNAL,-0.16312056737589872,-0.16312056737589872,2596.049746335086,2591.815055259504
BUY,2025-02-26 18:00:00+00:00,2913.39,2905.76,2905.76,2921.0199999999995,2928.649999999999,2936.279999999999,1.0,90,"['H4 bullish context', 'H1 bullish trend', 'M15 bullish timing', 'Distance filter OK']",SWING_HIGH price=2918.89 zone=(2918.89-2918.89) touches=1 strength=1,None,SWING_LOW price=2916.77 zone=(2916.77-2916.77) touches=1 strength=1,SWING_LOW price=2907.06 zone=(2907.06-2907.06) touches=1 strength=1,False,,False,,False,,False,,0,34,2025-02-27 03:30:00+00:00,2915.98,EXIT SIGNAL,0.3394495412844381,0.3394495412844381,2591.815055259504,2600.6129595755233
BUY,2025-02-27 04:00:00+00:00,2912.79,2912.18,2914.01,2913.4,2914.01,2914.6200000000003,1.0,75,"['H4 bullish context', 'H1 bullish trend', 'H1 bullish structure', 'Distance filter OK']",SWING_HIGH price=2916.73 zone=(2916.73-2916.73) touches=1 strength=1,None,SWING_LOW price=2916.77 zone=(2916.77-2916.77) touches=1 strength=1,SWING_LOW price=2912.18 zone=(2912.18-2912.18) touches=1 strength=1,True,2025-02-27 04:15:00+00:00,True,2025-02-27 04:15:00+00:00,True,2025-02-27 04:15:00+00:00,True,2025-02-27 04:15:00+00:00,2,1,2025-02-27 04:15:00+00:00,2913.13,EXIT SIGNAL,0.5573770491804501,0.5573770491804501,2600.6129595755233,2615.1081793502094
BUY,2025-02-27 04:45:00+00:00,2913.04,2912.18,2912.18,2913.9,2914.76,2915.6200000000003,1.0,75,"['H4 bullish context', 'H1 bullish trend', 'H1 bullish structure', 'Distance filter OK']",SWING_HIGH price=2916.73 zone=(2916.73-2916.73) touches=1 strength=1,None,SWING_LOW price=2912.18 zone=(2912.18-2912.18) touches=1 strength=1,SWING_LOW price=2905.76 zone=(2905.76-2905.76) touches=1 strength=1,False,,False,,False,,False,,0,1,2025-02-27 05:00:00+00:00,2912.18,STOP LOSS,-1.0,-1.0,2615.1081793502094,2588.957097556707
SELL,2025-02-27 22:15:00+00:00,2874.69,2892.23,2857.15,2857.15,2839.61,2822.07,1.0,80,"['H1 bearish trend', 'H1 bearish structure', 'M15 bearish timing', 'Distance filter OK']",SWING_HIGH price=2892.23 zone=(2892.23-2892.23) touches=1 strength=1,None,SWING_LOW price=2876.95 zone=(2876.95-2876.95) touches=1 strength=1,SWING_LOW price=2867.76 zone=(2867.76-2867.76) touches=1 strength=1,True,2025-02-28 06:15:00+00:00,True,2025-02-28 06:15:00+00:00,True,2025-02-28 16:30:00+00:00,False,,1,92,2025-02-28 22:15:00+00:00,2850.41,EXIT SIGNAL,1.384264538198418,1.384264538198418,2588.957097556707,2624.7951125673558
BUY,2025-03-05 08:15:00+00:00,2919.51,2902.29,2902.29,2936.7300000000005,2953.9500000000007,2971.170000000001,1.0,90,"['H4 bullish context', 'H1 bullish trend', 'M15 bullish timing', 'Distance filter OK']",SWING_HIGH price=2918.89 zone=(2918.89-2918.89) touches=1 strength=1,SWING_HIGH price=2916.73 zone=(2916.73-2916.73) touches=1 strength=1,SWING_LOW price=2923.97 zone=(2923.97-2923.97) touches=1 strength=1,SWING_LOW price=2912.18 zone=(2912.18-2912.18) touches=1 strength=1,False,,False,,False,,False,,0,19,2025-03-05 13:00:00+00:00,2914.41,EXIT SIGNAL,-0.29616724738677636,-0.29616724738677636,2624.7951125673558,2617.0213291329223
BUY,2025-03-05 14:15:00+00:00,2917.99,2909.15,2909.15,2926.8299999999995,2935.669999999999,2944.509999999999,1.0,75,"['H4 bullish context', 'H1 bullish trend', 'H1 bullish structure', 'Distance filter OK']",SWING_HIGH price=2916.73 zone=(2916.73-2916.73) touches=1 strength=1,SWING_HIGH price=2895.41 zone=(2895.41-2895.41) touches=1 strength=1,SWING_LOW price=2923.97 zone=(2923.97-2923.97) touches=1 strength=1,SWING_LOW price=2912.18 zone=(2912.18-2912.18) touches=1 strength=1,False,,False,,False,,False,,0,4,2025-03-05 15:15:00+00:00,2913.15,EXIT SIGNAL,-0.5475113122171787,-0.5475113122171787,2617.0213291329223,2602.6928413127835
BUY,2025-03-05 17:45:00+00:00,2919.75,2894.26,2894.26,2945.24,2970.7299999999996,2996.2199999999993,1.0,90,"['H4 bullish context', 'H1 bullish trend', 'M15 bullish timing', 'Distance filter OK']",SWING_HIGH price=2918.89 zone=(2918.89-2918.89) touches=1 strength=1,SWING_HIGH price=2916.73 zone=(2916.73-2916.73) touches=1 strength=1,SWING_LOW price=2923.97 zone=(2923.97-2923.97) touches=1 strength=1,SWING_LOW price=2912.18 zone=(2912.18-2912.18) touches=1 strength=1,False,,False,,False,,False,,0,9,2025-03-05 20:00:00+00:00,2917.03,EXIT SIGNAL,-0.10670851314240185,-0.10670851314240185,2602.6928413127835,2599.9155464801547
